prefix,max_len,min_len,usage,comment,tags,translated_comment
38464,11,6,Geographic Area Code,Bernitt,geographic,bernitt
38466,11,6,Geographic Area Code,Jürgenshagen,geographic,juergenshagen
3847,11,6,Geographic Area Code,Sternberg,geographic,sternberg
38481,11,6,Geographic Area Code,Witzin,geographic,witzin
38482,11,6,Geographic Area Code,Warin,geographic,warin
38483,11,6,Geographic Area Code,Brüel,geographic,brueel
38484,11,6,Geographic Area Code,Ventschow,geographic,ventschow
38485,11,6,Geographic Area Code,Dabel,geographic,dabel
38486,11,6,Geographic Area Code,Gustävel,geographic,gustaevel
38488,11,6,Geographic Area Code,Demen,geographic,demen
385,11,6,Geographic Area Code,Schwerin,geographic,schwerin
3860,11,6,Geographic Area Code,Raben Steinfeld,geographic,raben steinfeld
3861,11,6,Geographic Area Code,Plate,geographic,plate
3863,11,6,Geographic Area Code,Crivitz,geographic,crivitz
3865,11,6,Geographic Area Code,Holthusen,geographic,holthusen
3866,11,6,Geographic Area Code,Cambs,geographic,cambs
3867,11,6,Geographic Area Code,Lübstorf,geographic,luebstorf
3868,11,6,Geographic Area Code,Rastow,geographic,rastow
3869,11,6,Geographic Area Code,Dümmer,geographic,duemmer
3871,11,6,Geographic Area Code,Parchim,geographic,parchim
38720,11,6,Geographic Area Code,Grebbin,geographic,grebbin
38721,11,6,Geographic Area Code,Ziegendorf,geographic,ziegendorf
38722,11,6,Geographic Area Code,Raduhn,geographic,raduhn
38723,11,6,Geographic Area Code,Kladrum,geographic,kladrum
38724,11,6,Geographic Area Code,Siggelkow,geographic,siggelkow
38725,11,6,Geographic Area Code,Gross Godems,geographic,gross godems
38726,11,6,Geographic Area Code,Spornitz,geographic,spornitz
38727,11,6,Geographic Area Code,Mestlin,geographic,mestlin
38728,11,6,Geographic Area Code,Domsühl,geographic,domsuehl
38729,11,6,Geographic Area Code,Marnitz,geographic,marnitz
38731,11,6,Geographic Area Code,Lübz,geographic,luebz
38732,11,6,Geographic Area Code,Gallin bei Lübz,geographic,gallin bei luebz
38733,11,6,Geographic Area Code,Karbow-Vietlübbe,geographic,karbow-vietluebbe
38735,11,6,Geographic Area Code,Plau am See,geographic,plau am see
38736,11,6,Geographic Area Code,Goldberg,geographic,goldberg
38737,11,6,Geographic Area Code,Ganzlin,geographic,ganzlin
38738,11,6,Geographic Area Code,Karow bei Lübz,geographic,karow bei luebz
3874,11,6,Geographic Area Code,Ludwigslust,geographic,ludwigslust
38750,11,6,Geographic Area Code,Malliss,geographic,malliss
38751,11,6,Geographic Area Code,Picher,geographic,picher
38752,11,6,Geographic Area Code,Zierzow bei Ludwigslust,geographic,zierzow bei ludwigslust
38753,11,6,Geographic Area Code,Wöbbelin,geographic,woebbelin
38754,11,6,Geographic Area Code,Leussow bei Ludwigslust,geographic,leussow bei ludwigslust
38755,11,6,Geographic Area Code,Eldena,geographic,eldena
38756,11,6,Geographic Area Code,Grabow,geographic,grabow
38757,11,6,Geographic Area Code,Neustadt-Glewe,geographic,neustadt-glewe
38758,11,6,Geographic Area Code,Dömitz,geographic,doemitz
38759,11,6,Geographic Area Code,Tewswoos,geographic,tewswoos
3876,11,6,Geographic Area Code,Perleberg,geographic,perleberg
3877,11,6,Geographic Area Code,Wittenberge,geographic,wittenberge
38780,11,6,Geographic Area Code,Lanz Brandenburg,geographic,lanz brandenburg
38781,11,6,Geographic Area Code,Mellen,geographic,mellen
38782,11,6,Geographic Area Code,Reetz bei Perleberg,geographic,reetz bei perleberg
38783,11,6,Geographic Area Code,Dallmin,geographic,dallmin
38784,11,6,Geographic Area Code,Kleinow Kreis Prignitz,geographic,kleinow kreis prignitz
38785,11,6,Geographic Area Code,Berge bei Perleberg,geographic,berge bei perleberg
38787,11,6,Geographic Area Code,Glöwen,geographic,gloewen
38788,11,6,Geographic Area Code,Gross Warnow,geographic,gross warnow
38789,11,6,Geographic Area Code,Wolfshagen bei Perleberg,geographic,wolfshagen bei perleberg
38791,11,6,Geographic Area Code,Bad Wilsnack,geographic,bad wilsnack
38792,11,6,Geographic Area Code,Lenzen (Elbe),geographic,lenzen (elbe)
38793,11,6,Geographic Area Code,Dergenthin,geographic,dergenthin
38794,11,6,Geographic Area Code,Cumlosen,geographic,cumlosen
38796,11,6,Geographic Area Code,Viesecke,geographic,viesecke
38797,11,6,Geographic Area Code,Karstädt Kreis Prignitz,geographic,karstaedt kreis prignitz
3881,11,6,Geographic Area Code,Grevesmühlen,geographic,grevesmuehlen
38821,11,6,Geographic Area Code,Lüdersdorf,geographic,luedersdorf
38822,11,6,Geographic Area Code,Diedrichshagen bei Grevesmühlen,geographic,diedrichshagen bei grevesmuehlen
38823,11,6,Geographic Area Code,Selmsdorf,geographic,selmsdorf
38824,11,6,Geographic Area Code,Mallentin,geographic,mallentin
38825,11,6,Geographic Area Code,Klütz,geographic,kluetz
38826,11,6,Geographic Area Code,Dassow,geographic,dassow
38827,11,6,Geographic Area Code,Kalkhorst,geographic,kalkhorst
38828,11,6,Geographic Area Code,Schönberg,geographic,schoenberg
3883,11,6,Geographic Area Code,Hagenow,geographic,hagenow
38841,11,6,Geographic Area Code,Neuhaus Elbe,geographic,neuhaus elbe
38842,11,6,Geographic Area Code,Lüttenmark,geographic,luettenmark
38843,11,6,Geographic Area Code,Bennin,geographic,bennin
38844,11,6,Geographic Area Code,Gülze,geographic,guelze
38845,11,6,Geographic Area Code,Kaarssen,geographic,kaarssen
38847,11,6,Geographic Area Code,Boizenburg Elbe,geographic,boizenburg elbe
38848,11,6,Geographic Area Code,Vellahn,geographic,vellahn
38850,11,6,Geographic Area Code,Gammelin,geographic,gammelin
38851,11,6,Geographic Area Code,Zarrentin,geographic,zarrentin
38852,11,6,Geographic Area Code,Wittenburg,geographic,wittenburg
38853,11,6,Geographic Area Code,Drönnewitz bei Hagenow,geographic,droennewitz bei hagenow
38854,11,6,Geographic Area Code,Redefin,geographic,redefin
38855,11,6,Geographic Area Code,Lübtheen,geographic,luebtheen
38856,11,6,Geographic Area Code,Pritzier bei Hagenow,geographic,pritzier bei hagenow
38858,11,6,Geographic Area Code,Lassahn,geographic,lassahn
38859,11,6,Geographic Area Code,Alt Zachun,geographic,alt zachun
3886,11,6,Geographic Area Code,Gadebusch,geographic,gadebusch
38871,11,6,Geographic Area Code,Mühlen Eichsen,geographic,muehlen eichsen
38872,11,6,Geographic Area Code,Rehna,geographic,rehna
38873,11,6,Geographic Area Code,Carlow,geographic,carlow
38874,11,6,Geographic Area Code,Lützow,geographic,luetzow
38875,11,6,Geographic Area Code,Schlagsdorf bei Gadebusch,geographic,schlagsdorf bei gadebusch
38876,11,6,Geographic Area Code,Roggendorf,geographic,roggendorf
39000,11,6,Geographic Area Code,Beetzendorf,geographic,beetzendorf
39001,11,6,Geographic Area Code,Apenburg,geographic,apenburg
39002,11,6,Geographic Area Code,Oebisfelde,geographic,oebisfelde
39003,11,6,Geographic Area Code,Jübar,geographic,juebar
39004,11,6,Geographic Area Code,Köckte bei Gardelegen,geographic,koeckte bei gardelegen
39005,11,6,Geographic Area Code,Kusey,geographic,kusey
39006,11,6,Geographic Area Code,Miesterhorst,geographic,miesterhorst
39007,11,6,Geographic Area Code,Tangeln,geographic,tangeln
39008,11,6,Geographic Area Code,Kunrau,geographic,kunrau
39009,11,6,Geographic Area Code,Badel,geographic,badel
3901,11,6,Geographic Area Code,Salzwedel,geographic,salzwedel
3902,11,6,Geographic Area Code,Diesdorf Altm,geographic,diesdorf altm
39030,11,6,Geographic Area Code,Brunau,geographic,brunau
39031,11,6,Geographic Area Code,Dähre,geographic,daehre
39032,11,6,Geographic Area Code,Mahlsdorf bei Salzwedel,geographic,mahlsdorf bei salzwedel
39033,11,6,Geographic Area Code,Wallstawe,geographic,wallstawe
39034,11,6,Geographic Area Code,Fleetmark,geographic,fleetmark
39035,11,6,Geographic Area Code,Kuhfelde,geographic,kuhfelde
39036,11,6,Geographic Area Code,Binde,geographic,binde
39037,11,6,Geographic Area Code,Pretzier,geographic,pretzier
39038,11,6,Geographic Area Code,Henningen,geographic,henningen
39039,11,6,Geographic Area Code,Bonese,geographic,bonese
3904,11,6,Geographic Area Code,Haldensleben,geographic,haldensleben
39050,11,6,Geographic Area Code,Bartensleben,geographic,bartensleben
39051,11,6,Geographic Area Code,Calvörde,geographic,calvoerde
39052,11,6,Geographic Area Code,Erxleben bei Haldensleben,geographic,erxleben bei haldensleben
39053,11,6,Geographic Area Code,Süplingen,geographic,sueplingen
39054,11,6,Geographic Area Code,Flechtingen,geographic,flechtingen
39055,11,6,Geographic Area Code,Hörsingen,geographic,hoersingen
39056,11,6,Geographic Area Code,Klüden,geographic,klueden
39057,11,6,Geographic Area Code,Rätzlingen Sachsen-Anhalt,geographic,raetzlingen sachsen-anhalt
39058,11,6,Geographic Area Code,Uthmöden,geographic,uthmoeden
39059,11,6,Geographic Area Code,Wegenstedt,geographic,wegenstedt
39061,11,6,Geographic Area Code,Weferlingen,geographic,weferlingen
39062,11,6,Geographic Area Code,Bebertal,geographic,bebertal
3907,11,6,Geographic Area Code,Gardelegen,geographic,gardelegen
39080,11,6,Geographic Area Code,Kalbe Milde,geographic,kalbe milde
39081,11,6,Geographic Area Code,Kakerbeck Sachsen-Anhalt,geographic,kakerbeck sachsen-anhalt
39082,11,6,Geographic Area Code,Mieste,geographic,mieste
39083,11,6,Geographic Area Code,Messdorf,geographic,messdorf
39084,11,6,Geographic Area Code,Lindstedt,geographic,lindstedt
39085,11,6,Geographic Area Code,Zichtau,geographic,zichtau
39086,11,6,Geographic Area Code,Jävenitz,geographic,jaevenitz
39087,11,6,Geographic Area Code,Jerchel Altmark,geographic,jerchel altmark
39088,11,6,Geographic Area Code,Letzlingen,geographic,letzlingen
39089,11,6,Geographic Area Code,Bismark Altmark,geographic,bismark altmark
3909,11,6,Geographic Area Code,Klötze Altmark,geographic,kloetze altmark
391,11,6,Geographic Area Code,Magdeburg,geographic,magdeburg
39200,11,6,Geographic Area Code,Gommern,geographic,gommern
39201,11,6,Geographic Area Code,Wolmirstedt,geographic,wolmirstedt
39202,11,6,Geographic Area Code,Gross Ammensleben,geographic,gross ammensleben
39203,11,6,Geographic Area Code,Barleben,geographic,barleben
39204,11,6,Geographic Area Code,Niederndodeleben,geographic,niederndodeleben
39205,11,6,Geographic Area Code,Langenweddingen,geographic,langenweddingen
39206,11,6,Geographic Area Code,Eichenbarleben,geographic,eichenbarleben
39207,11,6,Geographic Area Code,Colbitz,geographic,colbitz
39208,11,6,Geographic Area Code,Loitsche,geographic,loitsche
39209,11,6,Geographic Area Code,Wanzleben,geographic,wanzleben
3921,11,6,Geographic Area Code,Burg bei Magdeburg,geographic,burg bei magdeburg
39221,11,6,Geographic Area Code,Möckern bei Magdeburg,geographic,moeckern bei magdeburg
39222,11,6,Geographic Area Code,Möser,geographic,moeser
39223,11,6,Geographic Area Code,Theessen,geographic,theessen
39224,11,6,Geographic Area Code,Büden,geographic,bueden
39225,11,6,Geographic Area Code,Altengrabow,geographic,altengrabow
39226,11,6,Geographic Area Code,Hohenziatz,geographic,hohenziatz
3923,11,6,Geographic Area Code,Zerbst,geographic,zerbst
39241,11,6,Geographic Area Code,Leitzkau,geographic,leitzkau
39242,11,6,Geographic Area Code,Prödel,geographic,proedel
39243,11,6,Geographic Area Code,Nedlitz bei Zerbst,geographic,nedlitz bei zerbst
39244,11,6,Geographic Area Code,Steutz,geographic,steutz
39245,11,6,Geographic Area Code,Loburg,geographic,loburg
39246,11,6,Geographic Area Code,Lindau Anh,geographic,lindau anh
39247,11,6,Geographic Area Code,Güterglück,geographic,gueterglueck
39248,11,6,Geographic Area Code,Dobritz,geographic,dobritz
3925,11,6,Geographic Area Code,Stassfurt,geographic,stassfurt
39262,11,6,Geographic Area Code,Güsten Anh,geographic,guesten anh
39263,11,6,Geographic Area Code,Unseburg,geographic,unseburg
39264,11,6,Geographic Area Code,Kroppenstedt,geographic,kroppenstedt
39265,11,6,Geographic Area Code,Löderburg,geographic,loederburg
39266,11,6,Geographic Area Code,Förderstedt,geographic,foerderstedt
39267,11,6,Geographic Area Code,Schneidlingen,geographic,schneidlingen
39268,11,6,Geographic Area Code,Egeln,geographic,egeln
3928,11,6,Geographic Area Code,Schönebeck Elbe,geographic,schoenebeck elbe
39291,11,6,Geographic Area Code,Calbe Saale,geographic,calbe saale
39292,11,6,Geographic Area Code,Biederitz,geographic,biederitz
39293,11,6,Geographic Area Code,Dreileben,geographic,dreileben
39294,11,6,Geographic Area Code,Gross Rosenburg,geographic,gross rosenburg
39295,11,6,Geographic Area Code,Zuchau,geographic,zuchau
39296,11,6,Geographic Area Code,Welsleben,geographic,welsleben
39297,11,6,Geographic Area Code,Eickendorf Kreis Schönebeck,geographic,eickendorf kreis schoenebeck
39298,11,6,Geographic Area Code,Barby Elbe,geographic,barby elbe
3931,11,6,Geographic Area Code,Stendal,geographic,stendal
39320,11,6,Geographic Area Code,Schinne,geographic,schinne
39321,11,6,Geographic Area Code,Arneburg,geographic,arneburg
39322,11,6,Geographic Area Code,Tangermünde,geographic,tangermuende
39323,11,6,Geographic Area Code,Schönhausen Elbe,geographic,schoenhausen elbe
39324,11,6,Geographic Area Code,Kläden bei Stendal,geographic,klaeden bei stendal
39325,11,6,Geographic Area Code,Vinzelberg,geographic,vinzelberg
39327,11,6,Geographic Area Code,Klietz,geographic,klietz
39328,11,6,Geographic Area Code,Rochau,geographic,rochau
39329,11,6,Geographic Area Code,Möringen,geographic,moeringen
3933,11,6,Geographic Area Code,Genthin,geographic,genthin
39341,11,6,Geographic Area Code,Redekin,geographic,redekin
39342,11,6,Geographic Area Code,Gladau,geographic,gladau
39343,11,6,Geographic Area Code,Jerichow,geographic,jerichow
39344,11,6,Geographic Area Code,Güsen,geographic,guesen
39345,11,6,Geographic Area Code,Parchen,geographic,parchen
39346,11,6,Geographic Area Code,Tucheim,geographic,tucheim
39347,11,6,Geographic Area Code,Kade,geographic,kade
39348,11,6,Geographic Area Code,Klitsche,geographic,klitsche
39349,11,6,Geographic Area Code,Parey Elbe,geographic,parey elbe
3935,11,6,Geographic Area Code,Tangerhütte,geographic,tangerhuette
39361,11,6,Geographic Area Code,Lüderitz,geographic,luederitz
39362,11,6,Geographic Area Code,Grieben bei Tangerhütte,geographic,grieben bei tangerhuette
39363,11,6,Geographic Area Code,Angern,geographic,angern
39364,11,6,Geographic Area Code,Dolle,geographic,dolle
39365,11,6,Geographic Area Code,Bellingen bei Stendal,geographic,bellingen bei stendal
39366,11,6,Geographic Area Code,Kehnert,geographic,kehnert
3937,11,6,Geographic Area Code,Osterburg Altmark,geographic,osterburg altmark
39382,11,6,Geographic Area Code,Kamern,geographic,kamern
39383,11,6,Geographic Area Code,Sandau Elbe,geographic,sandau elbe
39384,11,6,Geographic Area Code,Arendsee Altmark,geographic,arendsee altmark
39386,11,6,Geographic Area Code,Seehausen Altmark,geographic,seehausen altmark
39387,11,6,Geographic Area Code,Havelberg,geographic,havelberg
39388,11,6,Geographic Area Code,Goldbeck Altm,geographic,goldbeck altm
39389,11,6,Geographic Area Code,Schollene,geographic,schollene
39390,11,6,Geographic Area Code,Iden,geographic,iden
39391,11,6,Geographic Area Code,Lückstedt,geographic,lueckstedt
39392,11,6,Geographic Area Code,Rönnebeck Sachsen-Anhalt,geographic,roennebeck sachsen-anhalt
39393,11,6,Geographic Area Code,Werben Elbe,geographic,werben elbe
39394,11,6,Geographic Area Code,Hohenberg-Krusemark,geographic,hohenberg-krusemark
39395,11,6,Geographic Area Code,Wanzer,geographic,wanzer
39396,11,6,Geographic Area Code,Neukirchen Altmark,geographic,neukirchen altmark
39397,11,6,Geographic Area Code,Geestgottberg,geographic,geestgottberg
39398,11,6,Geographic Area Code,Gross Garz,geographic,gross garz
39399,11,6,Geographic Area Code,Kleinau,geographic,kleinau
39400,11,6,Geographic Area Code,Wefensleben,geographic,wefensleben
39401,11,6,Geographic Area Code,Neuwegersleben,geographic,neuwegersleben
39402,11,6,Geographic Area Code,Völpke,geographic,voelpke
39403,11,6,Geographic Area Code,Gröningen Sachsen-Anhalt,geographic,groeningen sachsen-anhalt
39404,11,6,Geographic Area Code,Ausleben,geographic,ausleben
39405,11,6,Geographic Area Code,Hötensleben,geographic,hoetensleben
39406,11,6,Geographic Area Code,Harbke,geographic,harbke
39407,11,6,Geographic Area Code,Seehausen Börde,geographic,seehausen boerde
39408,11,6,Geographic Area Code,Hadmersleben,geographic,hadmersleben
39409,11,6,Geographic Area Code,Eilsleben,geographic,eilsleben
3941,11,6,Geographic Area Code,Halberstadt,geographic,halberstadt
39421,11,6,Geographic Area Code,Osterwieck,geographic,osterwieck
39422,11,6,Geographic Area Code,Badersleben,geographic,badersleben
39423,11,6,Geographic Area Code,Wegeleben,geographic,wegeleben
39424,11,6,Geographic Area Code,Schwanebeck Sachsen-Anhalt,geographic,schwanebeck sachsen-anhalt
39425,11,6,Geographic Area Code,Dingelstedt am Huy,geographic,dingelstedt am huy
39426,11,6,Geographic Area Code,Hessen,geographic,hessen
39427,11,6,Geographic Area Code,Ströbeck,geographic,stroebeck
39428,11,6,Geographic Area Code,Pabstorf,geographic,pabstorf
3943,11,6,Geographic Area Code,Wernigerode,geographic,wernigerode
3944,11,6,Geographic Area Code,Blankenburg Harz,geographic,blankenburg harz
39451,11,6,Geographic Area Code,Wasserleben,geographic,wasserleben
39452,11,6,Geographic Area Code,Ilsenburg,geographic,ilsenburg
39453,11,6,Geographic Area Code,Derenburg,geographic,derenburg
39454,11,6,Geographic Area Code,Elbingerode Harz,geographic,elbingerode harz
39455,11,6,Geographic Area Code,Schierke,geographic,schierke
39456,11,6,Geographic Area Code,Altenbrak,geographic,altenbrak
39457,11,6,Geographic Area Code,Benneckenstein Harz,geographic,benneckenstein harz
39458,11,6,Geographic Area Code,Heudeber,geographic,heudeber
39459,11,6,Geographic Area Code,Hasselfelde,geographic,hasselfelde
3946,11,6,Geographic Area Code,Quedlinburg,geographic,quedlinburg
3947,11,6,Geographic Area Code,Thale,geographic,thale
39481,11,6,Geographic Area Code,Hedersleben bei Aschersleben,geographic,hedersleben bei aschersleben
39482,11,6,Geographic Area Code,Gatersleben,geographic,gatersleben
39483,11,6,Geographic Area Code,Ballenstedt,geographic,ballenstedt
39484,11,6,Geographic Area Code,Harzgerode,geographic,harzgerode
39485,11,6,Geographic Area Code,Gernrode Harz,geographic,gernrode harz
